82: -3.78202223777771 -2.3172476291656494 3.0023553371429443,-4.823052406311035 -1.7304635047912598 2.1935534477233887,-4.533242225646973 -0.2594788074493408 2.156554937362671,-3.141641616821289 0.08072090148925781 1.6562848091125488,-2.1025567054748535 -0.6731279492378235 2.4380016326904297,-2.515134811401367 -2.1605403423309326 2.4410085678100586
83: -3.7549843788146973 -2.2390966415405273 2.9258103370666504,-4.857582092285156 -1.7202460765838623 2.218806028366089,-4.5710554122924805 -0.2914680242538452 2.203568458557129,-3.255018472671509 0.0810205340385437 1.5965914726257324,-2.095191240310669 -0.6688036322593689 2.2913126945495605,-2.436429738998413 -2.1215219497680664 2.258747100830078
84: -3.4661824703216553 -2.1639010906219482 3.0647807121276855,-4.448609828948975 -1.8830091953277588 2.1038241386413574,-4.4500603675842285 -0.3574274778366089 2.082247257232666,-3.096957206726074 0.13482940196990967 1.6211442947387695,-1.983259677886963 -0.2517598867416382 2.5466725826263428,-2.098463535308838 -1.7803362607955933 2.7769291400909424
85: -3.8216001987457275 -2.5137596130371094 2.710253953933716,-4.7401628494262695 -1.7380573749542236 2.0132195949554443,-4.6096882820129395 -0.2757200002670288 2.282745361328125,-3.12734317779541 0.11381220817565918 1.8334884643554688,-2.0387561321258545 -0.7558629512786865 2.4552078247070313,-2.4801552295684814 -2.2258293628692627 2.21531081199646
86: -3.493417263031006 -2.321281909942627 2.852843999862671,-4.527533531188965 -1.8006024360656738 2.037187099456787,-4.4513068199157715 -0.29891252517700195 2.251911163330078,-3.1228837966918945 0.17170500755310059 1.769551396369934,-1.97440767288208 -0.5172476768493652 2.3900585174560547,-2.2075376510620117 -2.0671091079711914 2.3258275985717773
87: -3.3400039672851563 -1.991279125213623 3.1611783504486084,-4.150236129760742 -1.996335744857788 2.0233280658721924,-4.497524261474609 -0.487254798412323 1.9037128686904907,-3.198951244354248 0.14798080921173096 1.5446345806121826,-2.0203280448913574 -0.13650906085968018 2.4687023162841797,-1.9813787937164307 -1.539509892463684 2.910642147064209
88: -3.482174873352051 -2.3050079345703125 3.075915813446045,-4.532630443572998 -1.8712533712387085 2.2631239891052246,-4.452273845672607 -0.3603333532810211 2.2160844802856445,-3.0945701599121094 0.10150814056396484 1.6770102977752686,-1.9174948930740356 -0.42925935983657837 2.4769303798675537,-2.142643451690674 -1.9786860942840576 2.5151851177215576
89: -3.7123732566833496 -2.264920711517334 2.8472933769226074,-4.680140495300293 -1.5522358417510986 2.133833408355713,-4.424732208251953 -0.06796771287918091 2.0878102779388428,-3.014540910720825 0.23381030559539795 1.551223874092102,-1.9747421741485596 -0.6910362243652344 2.236443519592285,-2.4082510471343994 -2.18784236907959 2.2919046878814697
90: -3.794646739959717 -2.5830957889556885 2.484588861465454,-4.948999404907227 -1.844435214996338 2.0758116245269775,-4.654995441436768 -0.3917108178138733 2.317742109298706,-3.2741122245788574 0.1305316686630249 1.7151134014129639,-2.1306936740875244 -0.8015347719192505 2.178030490875244,-2.5766634941101074 -2.1879167556762695 1.776475191116333
91: -3.7313554286956787 -2.4277846813201904 2.7218799591064453,-4.816788196563721 -1.771904706954956 2.2291431427001953,-4.538909435272217 -0.25762641429901123 2.308560609817505,-3.2150535583496094 0.07733154296875 1.6820260286331177,-2.1646721363067627 -0.8785806894302368 2.2158870697021484,-2.598074436187744 -2.2628707885742188 1.808637022972107
92: -3.389585018157959 -2.3274197578430176 2.88382887840271,-4.321160793304443 -1.7981845140457153 2.0076851844787598,-4.410102844238281 -0.29583990573883057 2.2574832439422607,-3.008161783218384 0.31523245573043823 1.9071555137634277,-1.8863415718078613 -0.4311313033103943 2.6353273391723633,-2.021749496459961 -1.9178462028503418 2.5835916996002197
93: -3.4961373805999756 -2.297708749771118 2.9251255989074707,-4.483695983886719 -1.640243411064148 2.188124418258667,-4.381537914276123 -0.17750680446624756 2.307180166244507,-3.047914981842041 0.21874111890792847 1.8962383270263672,-1.9500954151153564 -0.6087470054626465 2.5271172523498535,-2.1934304237365723 -2.083847999572754 2.3713014125823975
94: -3.5475125312805176 -2.2193527221679688 3.0488967895507813,-4.572865962982178 -1.843573808670044 2.1362977027893066,-4.551126480102539 -0.34160125255584717 2.1467278003692627,-3.116304397583008 0.10119777917861938 1.6780937910079956,-2.005211353302002 -0.5389218926429749 2.4688632488250732,-2.2667248249053955 -2.034796714782715 2.54866099357605
95: -3.7761943340301514 -2.4183361530303955 2.8577523231506348,-4.7357001304626465 -1.70343017578125 2.1882243156433105,-4.498610019683838 -0.2151564359664917 2.070711374282837,-3.1261279582977295 0.14299440383911133 1.5605463981628418,-2.109233856201172 -0.711797833442688 2.2609264850616455,-2.4416885375976563 -2.17327880859375 2.300945281982422
96: -3.653538227081299 -2.4925777912139893 2.5154612064361572,-4.557180404663086 -1.737762451171875 1.7291232347488403,-4.4747161865234375 -0.4055548906326294 2.324488639831543,-3.138042688369751 0.14819630980491638 1.894473910331726,-1.9846773147583008 -0.7018505334854126 2.392221450805664,-2.2665884494781494 -2.208095073699951 2.250922441482544
97: -3.3251514434814453 -2.1071531772613525 3.3095173835754395,-4.2701005935668945 -1.9491103887557983 2.2117919921875,-4.4456939697265625 -0.44220614433288574 1.977431058883667,-3.120311737060547 0.11251319199800491 1.5367741584777832,-2.0500664710998535 -0.1978013813495636 2.5555977821350098,-1.9726309776306152 -1.660273551940918 2.8766095638275146
98: -3.5997653007507324 -2.369384288787842 2.728215456008911,-4.628822326660156 -1.707787036895752 2.021228551864624,-4.396024227142334 -0.24955755472183228 2.2901101112365723,-3.1108477115631104 0.09667003154754639 1.6710690259933472,-2.0691847801208496 -0.6840571761131287 2.34753155708313,-2.342984199523926 -2.1785941123962402 2.0424983501434326
99: -3.5636439323425293 -2.1382641792297363 3.0831596851348877,-4.528355598449707 -1.7007145881652832 2.181216239929199,-4.378584861755371 -0.25674429535865784 2.2250030040740967,-3.0044941902160645 0.2142733335494995 1.6384010314941406,-1.8398692607879639 -0.4576663374900818 2.4309003353118896,-2.228764772415161 -1.9819914102554321 2.5542190074920654
100: -3.64107346534729 -2.4762871265411377 2.718249797821045,-4.740835666656494 -1.7040340900421143 2.2515690326690674,-4.465775012969971 -0.19008398056030273 2.446101665496826,-3.1090028285980225 0.09376513957977295 1.7806464433670044,-2.001505136489868 -0.8229039907455444 2.298044443130493,-2.5003373622894287 -2.270507335662842 1.928561806678772
101: -3.4637959003448486 -1.9611234664916992 3.2844972610473633,-4.391067981719971 -1.7287371158599854 2.2476627826690674,-4.388978481292725 -0.2405065894126892 2.021153211593628,-3.061872959136963 0.2259553074836731 1.5990861654281616,-1.9503780603408813 -0.1325138509273529 2.4879727363586426,-2.096670627593994 -1.6249804496765137 2.8591461181640625
102: -3.4486002922058105 -2.2949867248535156 3.0370991230010986,-4.401638031005859 -1.9174168109893799 2.05871844291687,-4.457362651824951 -0.4014199376106262 2.067176103591919,-3.1214942932128906 0.21105484664440155 1.7615983486175537,-1.9375888109207153 -0.4471967816352844 2.559610605239868,-2.129047393798828 -1.9891384840011597 2.618156671524048
103: -3.638090133666992 -2.114814043045044 2.973613977432251,-4.5458760261535645 -1.6614255905151367 2.0163917541503906,-4.420506000518799 -0.19223254919052124 2.07635498046875,-3.0140175819396973 0.19781360030174255 1.6243785619735718,-1.9788641929626465 -0.513512134552002 2.475914239883423,-2.281373977661133 -2.000159502029419 2.60518741607666
104: -3.5301952362060547 -2.38928484916687 2.831563949584961,-4.614476680755615 -1.858468770980835 2.098806381225586,-4.410586357116699 -0.3425533175468445 2.227545976638794,-3.1150050163269043 0.1545545756816864 1.6505260467529297,-1.9054151773452759 -0.6121853590011597 2.346238613128662,-2.2162463665008545 -2.0813655853271484 2.235477924346924
105: -3.7117552757263184 -2.2167789936065674 2.959132432937622,-4.76642370223999 -1.636324405670166 2.235797166824341,-4.527347564697266 -0.14048123359680176 2.192044734954834,-3.144641876220703 0.19283151626586914 1.6159625053405762,-2.007040500640869 -0.6301608085632324 2.2461297512054443,-2.457864999771118 -2.112212657928467 2.2414681911468506
106: -3.2950551509857178 -1.8088200092315674 3.4341185092926025,-4.142714500427246 -1.8346784114837646 2.2494773864746094,-4.367673873901367 -0.4239635467529297 1.8867130279541016,-3.075275421142578 0.25162458419799805 1.6013422012329102,-1.9759752750396729 -0.09099245071411133 2.5961880683898926,-1.95527184009552 -1.5089032649993896 3.101954936981201
107: -3.551584005355835 -2.5913732051849365 2.5339105129241943,-4.593103408813477 -1.9293200969696045 1.8328858613967896,-4.458310604095459 -0.3564920425415039 2.1851396560668945,-3.0473413467407227 0.1658186912536621 1.7386595010757446,-2.0083909034729004 -0.6034557819366455 2.4225480556488037,-2.2933950424194336 -2.085047721862793 2.2213659286499023
108: -3.6721320152282715 -2.3419666290283203 2.7158520221710205,-4.753177642822266 -1.6808581352233887 2.125417709350586,-4.581256866455078 -0.2051081657409668 2.2526144981384277,-3.2426486015319824 0.17247962951660156 1.5998156070709229,-2.063843250274658 -0.6758878231048584 2.115835189819336,-2.407050371170044 -2.173823833465576 2.03408145904541
109: -3.5482780933380127 -2.445965051651001 2.5862107276916504,-4.622528076171875 -1.7224187850952148 2.1250240802764893,-4.437995910644531 -0.24107670783996582 2.333369016647339,-3.125878095626831 0.23306059837341309 1.729939341545105,-2.0253167152404785 -0.6668879985809326 2.212864398956299,-2.4492642879486084 -2.101557731628418 1.806593418121338
110: -3.733250379562378 -2.4173216819763184 2.7025885581970215,-4.834948539733887 -1.6289639472961426 2.1305737495422363,-4.553880214691162 -0.18187308311462402 2.2190747261047363,-3.135929584503174 0.1323235034942627 1.67818021774292,-2.1063694953918457 -0.7688305377960205 2.2349913120269775,-2.4715769290924072 -2.221573829650879 1.9798206090927124
111: -3.67266845703125 -2.4200010299682617 2.8713433742523193,-4.6982855796813965 -1.6710033416748047 2.206913471221924,-4.474359512329102 -0.16874456405639648 2.165403366088867,-3.0918707847595215 0.140366792678833 1.7407071590423584,-2.0638961791992188 -0.7830471992492676 2.3851852416992188,-2.347029447555542 -2.2544589042663574 2.2662084102630615
112: -3.8552863597869873 -2.496943950653076 2.388247489929199,-4.894900321960449 -1.5791174173355103 1.9948221445083618,-4.50430154800415 -0.17466378211975098 2.4567031860351563,-3.190460205078125 0.16106462478637695 1.8074636459350586,-2.136068344116211 -0.9279792308807373 2.2452123165130615,-2.6514251232147217 -2.2670812606811523 1.6971691846847534
113: -3.6746764183044434 -2.174696445465088 2.962587594985962,-4.741403579711914 -1.5154393911361694 2.3095850944519043,-4.349786281585693 -0.04462313652038574 2.1731510162353516,-3.028891086578369 0.1790616512298584 1.521895408630371,-2.012704372406006 -0.7038774490356445 2.1637399196624756,-2.475306987762451 -2.1727750301361084 2.1835412979125977
114: -3.2616214752197266 -2.3478870391845703 2.73301362991333,-4.295810699462891 -1.829674482345581 1.942290186882019,-4.462278842926025 -0.3220610022544861 2.1063010692596436,-3.156944990158081 0.37819796800613403 1.5661076307296753,-1.9549646377563477 -0.21589627861976624 2.3940377235412598,-1.949845790863037 -1.675383448600769 2.6142044067382813
115: -3.55875301361084 -2.335094928741455 2.619655132293701,-4.6838603019714355 -1.5677958726882935 2.1328835487365723,-4.409876346588135 -0.09961540997028351 2.3421709537506104,-3.1292779445648193 0.2907908856868744 1.5468324422836304,-2.0026373863220215 -0.6660175323486328 2.0930213928222656,-2.4389829635620117 -2.0747487545013428 1.7237703800201416
116: -3.6044740676879883 -2.3120293617248535 2.8393666744232178,-4.664079666137695 -1.627652883529663 2.1054487228393555,-4.466148376464844 -0.07239273190498352 2.2099130153656006,-3.115509510040283 0.21678507328033447 1.7020955085754395,-1.951734185218811 -0.5533599853515625 2.3988654613494873,-2.2809512615203857 -2.0557520389556885 2.3619866371154785
117: -3.697605609893799 -2.3427159786224365 2.8351709842681885,-4.746118068695068 -1.6752080917358398 2.15234375,-4.58292818069458 -0.18413349986076355 2.3461012840270996,-3.2257680892944336 0.20168012380599976 1.8255900144577026,-2.0500125885009766 -0.6846727132797241 2.419396162033081,-2.469413995742798 -2.1382062435150146 2.106189489364624
118: -3.7603249549865723 -2.38236403465271 2.8298146724700928,-4.788753509521484 -1.646848440170288 2.2253904342651367,-4.4702582359313965 -0.1285473108291626 2.2757766246795654,-3.1435976028442383 0.1672193706035614 1.7092039585113525,-2.1531765460968018 -0.8360202312469482 2.3404500484466553,-2.5175490379333496 -2.2432174682617188 2.1305391788482666
119: -3.772022247314453 -2.5253076553344727 2.684476852416992,-4.6256232261657715 -1.814298391342163 1.818118929862976,-4.437572479248047 -0.35500407218933105 2.186314821243286,-3.0377345085144043 0.1483900249004364 1.7584871053695679,-2.000525951385498 -0.6965757012367249 2.437579393386841,-2.388371229171753 -2.179847002029419 2.382674217224121
120: -3.6751177310943604 -2.452653169631958 2.7036750316619873,-4.725074768066406 -1.7874610424041748 1.9845560789108276,-4.569512367248535 -0.31334298849105835 2.27580189704895,-3.1819238662719727 0.1549178957939148 1.8561816215515137,-2.0651845932006836 -0.5729957222938538 2.465879440307617,-2.339528799057007 -2.056774377822876 2.3079988956451416
121: -3.800696849822998 -2.4967124462127686 2.6810309886932373,-4.886055946350098 -1.6401599645614624 2.319319725036621,-4.53526496887207 -0.1453622579574585 2.2847938537597656,-3.1810390949249268 0.11199486255645752 1.6023553609848022,-2.1457691192626953 -0.8933461904525757 2.111164093017578,-2.6273369789123535 -2.337245464324951 1.7659223079681396
122: -3.3142013549804688 -2.19132137298584 3.1025991439819336,-4.239977836608887 -1.9674898386001587 2.042886734008789,-4.503400802612305 -0.4626188278198242 2.0501773357391357,-3.1895217895507813 0.23693537712097168 1.827446460723877,-1.9309507608413696 -0.30317702889442444 2.584538459777832,-2.0127854347229004 -1.793623685836792 2.7694544792175293
123: -3.4143993854522705 -2.0411949157714844 3.169372320175171,-4.376171588897705 -1.809445858001709 2.1655731201171875,-4.5066633224487305 -0.3208194971084595 1.9076833724975586,-3.1914687156677246 0.2528534531593323 1.6074864864349365,-2.020052671432495 -0.243856281042099 2.4450457096099854,-2.0436956882476807 -1.6996538639068604 2.7613837718963623
124: -3.7073850631713867 -2.401304244995117 2.9399333000183105,-4.747483253479004 -1.7355473041534424 2.162952184677124,-4.50624942779541 -0.20923328399658203 2.2675912380218506,-3.137075185775757 0.16664958000183105 1.7474892139434814,-2.055124282836914 -0.6250394582748413 2.472464084625244,-2.4301836490631104 -2.108147144317627 2.3485000133514404
125: -3.8650386333465576 -2.5548689365386963 2.4359569549560547,-4.788530349731445 -1.6372156143188477 1.9674321413040161,-4.436896324157715 -0.20775961875915527 2.184663772583008,-3.077542304992676 -0.03465867042541504 1.5256941318511963,-2.0540943145751953 -0.9863378405570984 2.1131839752197266,-2.5942113399505615 -2.364844799041748 1.787712812423706
126: -3.6609575748443604 -2.4569921493530273 2.442668914794922,-4.817437171936035 -1.6853537559509277 2.048856258392334,-4.471460819244385 -0.18102383613586426 2.377608299255371,-3.1721224784851074 0.12610960006713867 1.6005830764770508,-2.0887107849121094 -0.7824490070343018 2.1085236072540283,-2.4967737197875977 -2.1599090099334717 1.6530009508132935
127: -3.6092917919158936 -2.4661693572998047 2.6599605083465576,-4.671831130981445 -1.77583646774292 2.045395612716675,-4.486838340759277 -0.2753477096557617 2.2215192317962646,-3.1382181644439697 0.17518091201782227 1.6946921348571777,-2.027280807495117 -0.6274502277374268 2.3495242595672607,-2.277243137359619 -2.1254758834838867 2.329350471496582
128: -3.514451026916504 -2.349330425262451 2.8199076652526855,-4.483212947845459 -1.8496854305267334 1.9559987783432007,-4.4507927894592285 -0.37735915184020996 2.1741690635681152,-3.074730157852173 0.2301034927368164 1.7172361612319946,-1.9178054332733154 -0.49862372875213623 2.44551944732666,-2.154627799987793 -2.016932487487793 2.55663800239563
